-4.26072 -8.15937
-5.09748 -7.6118
-6.08377 -7.44681
-7.07963 -7.35592
-7.0881 -8.35588
-7.18453 -7.36054
-6.36061 -6.79385
-6.97041 -7.5864
-6.61321 -8.52043
-7.2091 -7.71737
-7.87705 -8.46157
-7.05401 -7.89359
-6.6968 -8.82762
-5.78584 -9.24011
-4.84725 -8.89508
-5.17921 -7.95179
-4.35253 -8.51447
-3.36444 -8.36065
-4.36085 -8.44529
-4.57767 -7.46908
-3.58618 -7.33894
-4.4682 -7.81014
-5.446 -7.60059
-6.1076 -6.85073
-5.77638 -7.79429
-6.72115 -8.12203
-6.42671 -7.16636
-7.42536 -7.11445
-8.31022 -6.64858
-8.27748 -5.64912
-7.2871 -5.78746
-6.657 -6.56397
-7.62749 -6.8051
-7.28542 -5.86543
-6.28926 -5.95293
-5.49009 -6.55405
-5.79632 -5.60209
-6.33113 -4.75711
-6.17586 -3.76924
-5.6749 -2.90377
-6.48243 -3.49358
-7.46634 -3.6723
-7.80251 -4.6141
-8.78204 -4.81539
-7.78206 -4.82111
-7.90611 -3.82883
-8.09989 -4.80988
-8.8636 -4.16433
-9.74738 -4.63224
-9.72165 -3.63258
-9.96038 -2.66149
-10.2565 -3.61664
-9.26322 -3.73234
-8.31301 -3.42072
-9.06239 -2.75857
-8.11071 -2.45147
-8.19016 -3.44831
-8.22547 -2.44893
-7.29603 -2.07995
-7.30433 -3.07991
-8.23365 -2.71063
-7.33458 -3.14845
-8.19501 -3.65803
-7.45473 -4.33033
-7.91583 -3.44298
-8.11463 -2.46294
-7.65993 -1.5723
-7.9266 -2.53609
-7.5981 -1.59158
-7.60949 -0.59165
-7.34928 0.373904
-7.8376 1.24657
-8.23959 2.16221
-8.72942 3.03403
-9.27276 2.19451
-8.27375 2.15009
-8.86946 2.95328
-9.32718 3.84238
-8.94646 2.91769
-8.139 2.32776
-7.64741 3.19859
-8.52402 3.6798
-9.32589 3.08231
-8.71984 2.28688
-9.17951 3.17497
-9.33132 2.18656
-8.64017 1.46384
-9.59882 1.74845
-8.64918 1.43511
-8.80923 0.448002
-7.94137 0.944814
-6.98668 0.647201
-7.9499 0.378489
-8.6377 -0.347409
-7.88142 -1.00165
-7.1216 -0.351524
-6.93915 -1.33474
-6.15868 -1.95994
-6.0836 -0.962764
-5.33982 -0.294344
-4.36713 -0.526437
-3.37522 -0.399484
-4.37458 -0.363699
-5.22964 0.154833
-4.78881 1.05242
-5.63754 0.5236
-4.63967 0.458299
-3.64197 0.390605
-2.7906 0.915181
-2.80462 1.91508
-2.85954 0.916592
-1.88772 1.15233
-2.38216 2.02154
-3.37005 2.17667
-2.83228 3.01976
-1.84555 3.18216
-1.16871 2.44603
-1.70014 3.29314
-2.36924 4.03631
-3.36649 4.11039
-3.62928 3.14554
-3.6883 2.14728
-2.8786 2.73412
-1.96979 3.15133
-1.25117 3.84674
-2.24484 3.73437
-2.46653 4.70948
-2.41994 3.71057
-2.84573 2.80575
-1.86053 2.63434
-2.86048 2.62479
-3.85947 2.66978
-4.025 1.68357
-3.1492 2.16626
-4.11225 2.43562
-3.95095 3.42252
-3.13558 4.00146
-3.75541 3.21673
-3.72389 2.21723
-3.64714 1.22018
-3.26396 0.296503
-2.9977 1.2604
-2.01145 1.09512
-2.28318 0.132743
-2.26767 -0.867137
-2.40749 -1.85731
-1.53711 -1.36494
-0.618884 -0.968872
-0.773404 -1.95686
-1.71093 -2.30477
-2.69324 -2.49204
-2.08744 -3.28766
-2.12622 -4.28691
-1.12622 -4.28878
-1.56377 -5.18797
-2.37272 -5.77584
-1.82485 -4.93929
-2.41152 -5.74911
-3.09704 -5.02105
-2.57134 -5.87172
-3.10476 -6.71757
-3.84095 -6.0408
-3.97547 -5.04989
-2.97654 -5.09597
-3.46215 -4.2218
-3.84325 -5.14633
-4.81824 -4.92411
-5.6338 -5.50278
-5.8182 -4.51993
-6.09839 -3.55999
-5.61681 -4.43639
-5.68057 -3.43842
-6.60773 -3.81308
-6.76352 -2.82529
-5.88376 -3.30071
-5.9597 -4.29782
-5.901 -3.29955
-6.51513 -2.51034
-7.21988 -3.2198
-7.31033 -4.2157
-7.62972 -5.16332
-7.97471 -6.10193
-8.82293 -6.63157
-9.78287 -6.91177
-9.68741 -7.9072
-8.88542 -8.50452
-9.88306 -8.57317
-10.5128 -7.79637
-11.0622 -6.96081
-10.9445 -7.95385
-11.6882 -7.28538
-12.6878 -7.25783
-11.7082 -7.05712
-11.558 -8.04577
-10.6064 -7.73827
-10.3916 -8.71492
-11.0862 -9.43429
-10.2083 -8.95543
-9.53572 -8.2154
-8.56174 -7.98878
-8.64741 -6.99245
-9.5879 -7.33227
-8.76123 -6.76958
-8.23588 -7.62046
-8.97272 -8.29653
-9.08413 -7.30276
-9.79364 -8.00746
-10.6359 -7.46836
-9.75315 -7.93824
-9.37719 -8.86487
-10.3708 -8.9779
-9.46077 -9.39248
-8.50819 -9.0882
-9.44027 -8.72595
-8.68242 -8.07352
-8.59623 -9.0698
-9.04637 -9.96276
-9.80027 -9.30578
-8.84645 -9.0054
-8.62597 -8.03001
-8.45954 -7.04395
-8.33353 -6.05192
-8.36298 -7.05149
-7.862 -7.91694
-6.91281 -8.23166
-7.39017 -9.11036
-8.15007 -9.7604
-8.82714 -9.02448
-9.47136 -8.25964
-8.72238 -8.92224
-8.70433 -7.9224
-7.70701 -7.84925
-6.76398 -8.18195
-6.94213 -9.16596
-6.22126 -8.47288
-5.79628 -7.56768
-6.585 -8.18243
-5.75819 -8.74492
-5.84 -9.74157
-5.91532 -10.7387
-4.91537 -10.7288
-5.3367 -11.6357
-6.16675 -11.078
-6.05454 -10.0843
-5.58221 -9.20292
-4.7324 -8.67583
-4.94707 -9.65252
-5.02379 -10.6496
-4.02393 -10.6334
-4.77851 -9.97716
-4.12565 -10.7346
-4.54967 -9.82898
-3.91303 -10.6001
-4.84293 -10.9679
-4.13563 -10.261
-3.85112 -11.2197
-4.667 -10.6415
-4.50687 -9.65438
-5.46338 -9.3627
-6.4626 -9.32323
-6.38 -8.32664
-6.64577 -7.36261
-5.98401 -8.11232
-6.89822 -7.70709
-5.93439 -7.4406
-6.04875 -6.44716
-5.48204 -7.27108
-4.54111 -7.60967
-5.07037 -6.76121
-4.38141 -7.48601
-4.75188 -6.55717
-3.8344 -6.15941
-4.60113 -6.80137
-5.59064 -6.6569
-4.72861 -7.16376
-5.0523 -6.2176
-5.60817 -7.04887
-5.55287 -8.04734
-5.11485 -7.14837
-4.15226 -7.41933
-3.17107 -7.22628
-3.35916 -6.24413
-3.39164 -5.24466
-3.69335 -4.29126
-4.69296 -4.31898
-4.05931 -3.54537
-4.97926 -3.93741
-5.85367 -4.4226
-6.81425 -4.70058
-6.3522 -3.81372
-5.49198 -3.3038
-5.03322 -2.41524
-5.77039 -3.09095
-6.75658 -2.92532
-5.91768 -2.38103
-5.77072 -3.37017
-6.76511 -3.47595
-5.81805 -3.1549
-5.95067 -4.14607
-6.62026 -4.8888
-5.65903 -5.16456
-5.67918 -4.16476
-4.94642 -4.84524
-5.83521 -4.38693
-5.77059 -3.38902
-5.04054 -4.07241
-4.57211 -4.95591
-5.16345 -5.76233
-5.16245 -4.76233
-4.53701 -3.98206
-5.53689 -3.99763
-5.91316 -3.07113
-5.29838 -2.28243
-4.32967 -2.53062
-5.15344 -3.09755
-4.28447 -3.59243
-3.96619 -4.54042
-4.95493 -4.69006
-4.37205 -3.87751
-3.51915 -3.35543
-2.91049 -4.14887
-3.90858 -4.08701
-4.12995 -5.0622
-4.44195 -4.11211
-5.13795 -3.39407
-5.12705 -4.39401
-4.14717 -4.19444
-4.73199 -3.38328
-5.69849 -3.12664
-6.20564 -2.26478
-5.36668 -2.80897
-4.92768 -1.91048
-4.55682 -2.83917
-3.92987 -3.61823
-4.54661 -2.83107
-4.20449 -1.89141
-4.18525 -0.891598
-3.31412 -1.38266
-2.65041 -2.13065
-2.44961 -1.15102
-2.20683 -0.18094
-2.11775 0.815085
-2.89058 1.4497
-3.47452 0.637907
-2.76845 -0.0702303
-1.8233 -0.396882
-0.979064 -0.932849
-1.15602 -1.91707
-0.156806 -1.87745
0.544395 -2.59041
0.512325 -3.5899
1.32673 -4.17019
0.592109 -4.84867
0.795507 -3.86957
0.909531 -4.86305
0.315404 -4.05868
-0.322415 -3.28849
0.652171 -3.06448
-0.223773 -2.58206
-0.360095 -1.5914
0.536382 -2.03449
1.25523 -1.33932
1.77391 -2.19428
1.81528 -3.19343
1.18692 -3.97135
2.01427 -4.53303
2.31536 -3.57943
1.34494 -3.82086
2.30596 -4.09735
1.45188 -4.6175
0.626624 -5.18226
0.0960935 -4.33459
-0.838283 -4.69088
-1.70022 -5.1979
-2.31184 -5.98905
-2.25449 -4.9907
-1.69165 -4.16413
-0.803212 -3.70514
-0.462563 -2.76495
0.134577 -1.96281
-0.0371995 -2.94795
0.93245 -2.70344
0.9194 -1.70353
0.54013 -0.778244
0.460913 0.218614
1.46091 0.215058
1.71669 -0.751676
1.41166 -1.70402
2.32451 -1.29574
3.3245 -1.29146
2.44475 -0.816027
1.49095 -1.11647
1.52801 -0.117153
1.0955 0.784478
1.9299 0.233319
1.45197 1.11171
0.452927 1.06786
-0.344555 0.464513
-1.25238 0.883859
-0.559542 1.60495
-0.089758 0.722171
-0.946363 1.23814
-0.0130979 0.878956
-1.00172 0.728511
-1.23332 -0.2443
-2.21454 -0.437183
-1.21456 -0.431425
-1.85211 -1.20184
-2.05875 -0.223419
-2.03766 0.776359
-1.04667 0.642418
-1.81612 0.00371239
-2.34892 -0.842532
-2.312 -1.84185
-1.35758 -2.1403
-0.693368 -2.88785
0.306631 -2.88681
0.629036 -3.83342
0.912724 -2.8745
1.90082 -2.72064
2.64558 -3.38797
1.65574 -3.53017
2.41233 -2.87627
3.00641 -3.68067
3.00678 -2.68067
3.26042 -1.71338
2.35136 -2.13003
1.56305 -1.51476
2.55974 -1.59605
3.36521 -1.00342
4.15661 -1.61472
3.56818 -2.42327
3.72455 -1.43557
2.75465 -1.19208
3.138 -2.11568
2.35348 -2.73578
3.32375 -2.49375
4.29755 -2.72113
5.01904 -3.41356
4.02592 -3.29642
4.86378 -2.75052
4.81377 -3.74927
4.07667 -4.42506
5.01844 -4.08881
5.87785 -4.6001
4.89103 -4.43829
4.19101 -3.72417
5.15314 -3.99675
4.71466 -3.09801
4.25456 -2.21015
3.36116 -1.76088
3.02909 -0.817627
2.04486 -0.994509
2.7357 -1.71752
3.36506 -0.940403
2.43438 -0.574549
3.4316 -0.50003
3.27239 -1.48727
2.37059 -1.05513
1.38682 -0.875702
1.91334 -0.0255425
1.48464 0.877906
0.797409 1.60434
-0.00520783 1.00785
0.019177 2.00755
-0.118865 2.99797
-0.675139 3.82897
-0.788492 2.83542
-0.639372 1.8466
0.257479 2.28893
-0.659845 1.89079
-1.16064 1.02523
-0.712427 0.131302
-1.47633 -0.514034
-0.98383 -1.38435
-1.98214 -1.32628
-2.04027 -0.32797
-2.46219 0.578661
-2.30302 1.56591
-1.35714 1.24138
-0.958434 0.324302
-1.73179 -0.309666
-1.1079 -1.09117
-0.215389 -1.5422
0.542695 -0.890044
1.11678 -0.0712491
2.06939 0.232959
2.08036 -0.766981
1.08152 -0.718777
1.98499 -0.290125
2.55876 -1.10915
2.88368 -2.05489
3.48807 -2.85157
3.98614 -1.98443
4.93897 -2.28793
5.62891 -3.01179
6.21181 -2.19925
6.15645 -1.20078
6.1525 -0.200788
5.81757 -1.14303
6.43636 -1.92858
5.66529 -2.56533
5.2214 -1.66925
4.24011 -1.4767
4.45237 -0.499491
3.7334 -1.19453
4.72078 -1.35291
5.72007 -1.39047
6.69754 -1.60156
6.26512 -2.50323
6.94735 -3.23437
6.44558 -2.36937
6.82508 -3.29456
6.38016 -2.39899
6.50202 -1.40644
5.7669 -0.728498
5.14532 0.0548529
4.14637 0.00916484
4.36369 -0.966935
4.98976 -0.187171
4.52567 -1.07296
5.18019 -0.316912
4.18331 -0.395827
4.38325 -1.37563
3.74581 -2.14613
3.0118 -2.82527
3.07953 -1.82757
2.26919 -2.41353
2.92705 -3.16666
3.91039 -2.98489
4.19401 -3.94383
4.89002 -3.22579
5.49115 -2.42664
6.0909 -1.62646
6.96737 -2.10792
7.92138 -1.80815
7.67999 -0.837723
7.52328 0.149923
6.56805 -0.145939
6.1441 -1.05163
5.50446 -1.8203
6.37704 -2.30877
7.00821 -3.08441
6.0952 -2.67648
5.39218 -1.9653
5.33071 -0.967193
5.75993 -1.87039
6.6782 -1.47445
5.74661 -1.11093
4.8226 -1.4933
5.57566 -2.15126
5.2864 -1.19401
4.63576 -1.95339
4.72684 -0.957551
3.72977 -1.03399
2.92834 -1.63208
3.56876 -0.864063
3.9023 0.0786742
4.43576 -0.767151
4.92764 -1.63782
5.85258 -1.25773
6.40443 -0.423782
7.09154 -1.15034
8.07956 -0.995963
7.12376 -1.28999
7.7045 -2.10407
8.55652 -1.58056
9.25518 -2.29602
8.69207 -1.46964
7.92836 -0.824078
6.97824 -0.512187
7.54506 0.311655
6.6451 -0.124322
6.51671 -1.11604
7.51506 -1.05863
8.25322 -0.384006
9.03404 0.240749
8.03523 0.191936
9.02768 0.314567
8.51417 -0.543518
9.51213 -0.47958
8.86474 -1.24174
9.37668 -2.10077
9.64613 -3.06378
10.4298 -2.4426
9.88619 -3.28194
9.12349 -2.6352
8.42164 -3.34753
9.3495 -2.97459
8.99778 -2.03849
8.41199 -2.84895
7.45997 -2.54294
6.92441 -1.69844
7.71033 -2.31677
7.33415 -3.24332
8.00836 -2.50477
7.00913 -2.54404
7.10612 -1.54876
6.27453 -0.993364
5.33441 -1.33419
4.87539 -2.22262
4.86092 -3.22251
3.88828 -2.99019
4.78953 -3.42349
5.52579 -2.7468
4.71672 -3.33451
3.74102 -3.55359
4.62234 -3.08108
4.26312 -2.14783
4.71079 -3.04203
4.86857 -4.0295
4.30788 -4.85753
4.72766 -5.76515
5.00261 -4.80369
5.81437 -4.2197
5.32377 -3.34831
6.25009 -3.72505
5.28907 -4.00153
4.87148 -4.91016
5.86587 -5.01595
4.88102 -5.18936
5.87079 -5.33203
4.90473 -5.07371
5.69892 -5.68138
6.67291 -5.90796
6.23909 -5.00696
5.40562 -5.55953
4.92984 -6.4391
4.03065 -6.00154
3.06105 -5.75683
3.81552 -5.10049
2.98879 -5.66309
2.01677 -5.42818
1.57955 -4.52882
0.586656 -4.40982
0.163895 -3.50358
-0.674184 -4.04913
0.205408 -4.52486
0.0822967 -5.51725
0.796718 -4.81753
1.73464 -5.16438
1.3825 -6.10033
0.60274 -5.47425
-0.168826 -4.8381
-1.16091 -4.96368
-0.36485 -4.35846
-0.862996 -3.49137
-0.124383 -2.81724
0.759945 -2.35037
-0.151238 -2.76238
-1.12795 -2.54784
-0.38358 -3.2156
0.102209 -2.34153
-0.850774 -2.0385
-1.35024 -1.17217
-0.877105 -0.291178
-1.17893 -1.24454
-2.11986 -0.905964
-3.11003 -0.766043
-2.2537 -1.28247
-3.23734 -1.10237
-4.06839 -1.65857
-4.61603 -0.821847
-5.59292 -1.03556
-6.44644 -0.514504
-7.40528 -0.798458
-6.41901 -0.963563
-6.78503 -0.0329551
-6.34033 0.862725
-6.13963 1.84238
-6.44761 0.890986
-5.45203 0.984873
-4.4837 0.735176
-5.36212 0.257283
-5.03748 1.20312
-5.25491 2.17919
-4.4453 2.76616
-3.44542 2.78189
-3.57065 3.77402
-2.71798 3.25156
-3.69328 3.47246
-2.76443 3.102
-3.4353 3.84357
-2.89975 4.68807
-3.89302 4.80392
-3.45856 5.70461
-3.90052 6.60164
-4.57211 5.86072
-4.49508 6.85775
-4.62214 5.86585
-5.04519 6.77196
-4.2638 7.39601
-4.22173 8.39512
-5.01096 9.00923
-5.18238 9.99442
-4.19133 10.1279
-5.09436 9.69833
-4.60323 10.5694
-4.2217 11.4938
-3.45706 10.8493
-4.10354 11.6122
-3.10571 11.6781
-3.71764 10.8872
-4.24639 11.7359
-5.14512 12.1744
-4.44917 11.4563
-5.36309 11.0504
-6.16052 10.447
-7.12452 10.713
-7.81405 9.98871
-7.61283 9.00916
-7.53693 10.0063
-8.36543 10.5663
-8.24285 11.5587
-9.1339 11.1048
-10.1177 10.9256
-9.15173 10.6669
-9.59216 9.76911
-8.64123 9.4597
-7.71976 9.84813
-8.1924 8.96688
-9.07822 8.50284
-9.54547 9.38697
-9.5159 10.3865
-8.74954 9.74412
-7.95353 10.3494
-7.96883 9.34952
-8.19162 10.3244
-7.57589 9.53643
-7.08621 10.4083
-7.93123 9.87361
-8.58203 10.6329
-9.37062 11.2478
-9.03458 10.3059
-8.69772 11.2475
-7.85791 10.7046
-6.86341 10.8094
-5.87151 10.9364
-5.4636 10.0234
-5.99653 10.8696
-6.69559 10.1545
-6.62663 11.1521
-7.36396 10.4766
-7.32913 11.476
-6.54959 10.8496
-7.54933 10.8265
-8.07973 11.6743
-7.18756 12.126
-8.18619 12.1783
-8.02668 11.1911
-7.0282 11.2462
-8.00323 11.0241
-8.83611 10.4707
-8.7865 11.4694
-8.48594 12.4232
-8.09291 13.3427
-7.19777 13.7885
-7.32586 12.7968
-7.41758 11.801
-8.40706 11.6563
-8.09031 10.7077
-8.01137 11.7046
-7.051 11.9833
-6.41336 12.7537
-6.4284 13.7536
-6.67874 12.7854
-6.95569 13.7463
-6.69706 14.7123
-7.01626 15.66
-7.63389 16.4464
-8.60407 16.6888
-8.91834 15.7395
-8.3184 16.5395
-7.7372 15.7258
-8.13506 16.6432
-8.20693 15.6458
-8.95918 16.3047
-9.07873 17.2975
-10.0389 17.5768
-11.0062 17.8305
-11.9729 17.5745
-12.0912 16.5815
-11.5723 17.4363
-12.5129 17.0969
-12.4858 18.0965
-12.8206 17.1542
-11.8216 17.1986
-12.5613 16.5257
-13.2032 17.2925
-13.769 18.117
-14.1767 19.0301
-14.5463 18.1009
-13.5464 18.1171
-14.0031 19.0067
-13.9058 20.002
-14.9013 20.0961
-15.5603 19.344
-15.1793 20.2685
-14.5287 21.028
-15.1945 21.7741
-16.0128 22.3489
-15.2678 23.0159
-15.7215 23.907
-16.1726 23.0145
-15.2817 23.4687
-15.4901 22.4907
-15.243 21.5217
-14.5584 20.7928
-15.5073 20.4771
-15.4986 19.4771
-15.4326 20.4749
-16.0221 21.2827
-16.916 20.8344
-17.0212 19.84
-16.4593 19.0127
-15.4605 18.9647
-15.5644 19.9592
-14.6799 19.4928
-14.1546 20.3437
-14.8594 21.053
-15.8555 21.1414
-15.1037 20.482
-16.0908 20.3218
-15.8303 21.2873
-15.7126 20.2943
-15.6644 19.2955
-15.2858 18.3699
-15.2905 17.3699
-16.2812 17.5058
-17.1838 17.9362
-17.7532 17.1142
-17.2455 17.9757
-18.2055 18.2554
-17.6191 19.0654
-16.6357 19.2467
-16.4836 20.235
-15.8385 20.9992
-16.7116 20.5116
-15.9078 21.1065
-14.9159 20.9798
-15.8769 21.2562
-14.8886 21.1036
-15.8875 21.1518
-16.7771 20.6951
-16.9217 21.6846
-17.1089 22.667
-16.1513 22.3787
-16.4492 23.3333
-17.4455 23.2477
-16.9441 24.1129
-15.97 24.3389
-16.7887 23.7647
-15.7975 23.8971
-14.8579 23.555
-15.4797 22.7719
-14.6085 23.2628
-15.6039 23.3592
-16.462 23.8726
-16.1731 22.9152
-17.0722 22.4774
-18.0648 22.5985
-17.433 21.8234
-16.4776 22.1188
-17.3169 21.5751
-18.1724 22.0931
-17.7434 21.1897
-18.2382 22.0587
-19.2015 21.7903
-20.1661 21.5267
-19.5852 22.3407
-18.8005 21.7209
-18.021 22.3472
-18.2272 21.3687
-17.7382 22.241
-16.7926 21.9158
-17.7924 21.9359
-16.7975 22.0374
-15.8765 21.648
-15.2609 20.8599
-16.2605 20.8303
-17.2438 21.0126
-18.0094 20.3694
-18.5125 19.5051
-18.4654 20.504
-17.5393 20.1268
-16.6829 20.643
-17.5435 21.1523
-16.6646 20.6754
-16.2275 21.5748
-17.2178 21.7136
-17.4812 20.7489
-18.4211 20.4074
-17.8775 21.2467
-18.007 22.2383
-17.2548 21.5794
-18.1076 22.1016
-18.4942 21.1794
-19.322 20.6182
-18.782 19.7765
-17.88 19.3449
-17.0239 18.828
-17.6237 19.6282
-16.6257 19.6908
-17.1579 18.8442
-16.4081 19.5058
-15.4182 19.3645
-15.6589 18.3939
-14.8872 19.0298
-14.1732 19.73
-13.1902 19.5465
-12.8023 20.4682
-13.7995 20.3939
-13.8806 19.3972
-12.8821 19.4509
-12.007 19.9349
-12.9353 20.3067
-13.8535 19.9104
-13.2749 20.7261
-13.6319 19.792
-14.3534 20.4844
-14.0758 19.5237
-14.0619 20.5236
-13.1499 20.1135
-12.3037 19.5806
-11.4459 19.0666
-10.6046 19.6071
-10.4998 20.6016
-10.78 21.5616
-9.99151 22.1767
-9.51227 21.299
-10.3964 20.8318
-10.3387 19.8335
-9.56644 19.1982
-9.12041 18.3032
-8.89245 17.3295
-8.95178 16.3313
-8.39478 17.1618
-7.39496 17.1811
-7.03779 18.1151
-7.69174 18.8717
-8.39897 19.5786
-9.08308 20.308
-8.1277 20.0126
-7.58242 20.8509
-6.76259 21.4235
-6.80373 20.4244
-6.86003 19.4259
-6.52051 20.3665
-7.43347 20.7746
-6.53384 21.2113
-5.53391 21.1993
-6.53329 21.2345
-6.956 20.3282
-7.94832 20.2045
-7.4186 19.3563
-8.30174 18.8872
-9.00617 18.1775
-9.13543 19.1691
-9.71072 19.987
-8.74814 19.716
-8.93562 18.7338
-8.9036 19.7333
-8.03661 19.2349
-7.08884 19.5539
-6.4535 18.7817
-5.98085 19.6629
-6.97305 19.5383
-7.64501 18.7977
-6.81953 19.3621
-6.24246 20.1788
-5.24565 20.2586
-4.96515 21.2185
-5.26263 22.1732
-5.36136 21.1781
-6.26876 21.5984
-7.15147 21.1284
-7.61198 20.2408
-7.06296 19.405
-7.88602 18.837
-6.94369 18.5023
-7.92968 18.3355
-8.3251 17.417
-9.31367 17.2662
-10.2717 17.553
-10.1485 16.5606
-9.16918 16.7631
-8.43398 17.441
-8.85263 18.3491
-8.89472 19.3483
-9.24521 20.2848
-10.107 20.7921
-9.5209 19.9818
-8.60807 19.5735
-9.44901 19.0324
-10.1935 19.7
-9.50542 20.4256
-10.0131 21.2872
-11.0028 21.4305
-11.7723 20.7919
-10.813 20.5094
-9.94045 20.0209
-10.2704 20.9649
-11.1398 21.459
-10.5836 20.628
-10.7506 19.642
-11.7014 19.3325
-12.4176 20.0304
-12.963 20.8686
-13.4784 20.0117
-14.3648 20.4746
-14.3447 21.4744
-15.3105 21.7336
-16.1846 22.2193
-15.253 22.5828
-14.2945 22.8678
-14.2981 23.8678
-13.3052 23.7489
-14.2979 23.8693
-13.5864 23.1667
-13.7848 24.1468
-12.7891 24.0537
-12.0054 23.4326
-11.4416 22.6067
-10.6813 21.957
-11.6535 22.1912
-10.6541 22.2263
-10.2775 21.2999
-9.54427 20.62
-10.5376 20.7355
-11.4786 20.3973
-10.7428 19.7201
-9.76913 19.4921
-9.59623 18.5072
-9.33224 17.5426
-9.85041 16.6874
-9.89162 15.6882
-9.12538 16.3308
-9.67269 17.1677
-8.68499 17.3241
-7.93546 16.6621
-7.36487 17.4834
-6.50713 17.9975
-6.65139 17.0079
-7.53846 16.5463
-7.17596 15.6143
-6.78139 14.6954
-6.90876 15.6873
-6.81163 14.692
-7.24356 15.5939
-8.0707 15.0319
-7.11811 14.7277
-8.08825 14.4851
-8.68231 15.2895
-9.0011 14.3417
-9.77195 13.7047
-10.0973 12.7591
-10.7533 12.0043
-11.6756 11.618
-12.3532 12.3534
